policy_title,corpus_size,query_id,parameter,category,query,sentence_rank,sentence_score,sentence,sentence_index
Building Better Workplaces for Data Workers,289,17,Race and ethnicity,Worker rights,The policy mentions protections or equity measures based on race or ethnicity.,2,0.3599463403224945,"They
should conduct human rights impact assessments and release publicly available reports.",222
Building Better Workplaces for Data Workers,289,17,Race and ethnicity,Worker rights,The policy mentions protections or equity measures based on race or ethnicity.,3,0.35559749603271484,"Enrollment in existing measures: Should there be government-driven systems of support in place, for things
like insurance and healthcare, companies can direct workers towards these services.",173
Building Better Workplaces for Data Workers,289,17,Race and ethnicity,Worker rights,The policy mentions protections or equity measures based on race or ethnicity.,4,0.34574228525161743,"Guaranteed freedoms
Governments provide requirements, entitlements and guidance that help define acceptable working conditions and
labor well-being.",11
Building Better Workplaces for Data Workers,289,17,Race and ethnicity,Worker rights,The policy mentions protections or equity measures based on race or ethnicity.,5,0.3427778482437134,"For example, workers should not have to wait six months to be eligible for protections like insurance.",191
Building Better Workplaces for Data Workers,289,18,Sexual orientation,Worker rights,The policy mentions protections or equity measures based on sexual orientation.,1,0.364963173866272,"They
should conduct human rights impact assessments and release publicly available reports.",222
Building Better Workplaces for Data Workers,289,18,Sexual orientation,Worker rights,The policy mentions protections or equity measures based on sexual orientation.,2,0.3343265652656555,"Guaranteed freedoms
Governments provide requirements, entitlements and guidance that help define acceptable working conditions and
labor well-being.",11
Building Better Workplaces for Data Workers,289,18,Sexual orientation,Worker rights,The policy mentions protections or equity measures based on sexual orientation.,3,0.3282492160797119,"Enrollment in existing measures: Should there be government-driven systems of support in place, for things
like insurance and healthcare, companies can direct workers towards these services.",173
Building Better Workplaces for Data Workers,289,18,Sexual orientation,Worker rights,The policy mentions protections or equity measures based on sexual orientation.,4,0.3021649718284607,"Companies can utilize existing protections and institutions,
but must ensure that workers have aid and support that matches the level of risk and harm their roles entail.",172
Building Better Workplaces for Data Workers,289,18,Sexual orientation,Worker rights,The policy mentions protections or equity measures based on sexual orientation.,5,0.28605780005455017,Auxiliary standard: Information on a company’s duty of care policy must be easily available for workers’ perusal.,182
Building Better Workplaces for Data Workers,289,19,Disability,Worker rights,The policy mentions protections or equity measures based on disability.,1,0.47699299454689026,"This informationshould feed the development of policies and care measures (discussed in Standard 2 and 3 in “Comprehensive Care”
under Stage 02) that provide assistance and support to workers in forms like hazard pay, insurance policies, and
access to wellness services like counselling.",94
Building Better Workplaces for Data Workers,289,19,Disability,Worker rights,The policy mentions protections or equity measures based on disability.,2,0.4682716727256775,"Enrollment in existing measures: Should there be government-driven systems of support in place, for things
like insurance and healthcare, companies can direct workers towards these services.",173
Building Better Workplaces for Data Workers,289,19,Disability,Worker rights,The policy mentions protections or equity measures based on disability.,3,0.4430582821369171,"Guaranteed freedoms
Governments provide requirements, entitlements and guidance that help define acceptable working conditions and
labor well-being.",11
